,dem_to_rep_ratio,stay.at.home,X.50.gatherings,X.500.gatherings,public.schools,restaurant.dine.in,entertainment.gym,Total!!Male,Total!!Female,Total,Total!!Population of one race,Total!!Population of one race!!White,Total!!Population of one race!!Black or African American,Total!!Population of one race!!American Indian and Alaska Native,mob_retail,mob_grocery,mob_parks,mob_transit,mob_workplace,mob_residential,0-17,18-44,45-64,65-74,75+,All Asian,Pac Island,Other Race,num_hospitals_pt,num_licensed_beds_pt,num_staffed_beds_pt,num_icu_beds_pt,adult_icu_beds_pt,pedi_icu_beds_pt,potential_increase_in_bed_capac_pt,bed_utilization_pt,avg_ventilator_usage_pt,label_2,label,cases_total,deaths_total,cases_per_capita,deaths_per_capita,case_fatality_rate,num_hospitals_pt,num_licensed_beds_pt,num_staffed_beds_pt,num_icu_beds_pt,adult_icu_beds_pt,pedi_icu_beds_pt,potential_increase_in_bed_capac_pt,bed_utilization_pt,avg_ventilator_usage_pt
1173,-0.5509850651395231,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.4853500890962184,-0.48351295144186895,-0.48448310763263247,-0.4862113025512225,-0.5358208121443805,-0.3336864372291224,-0.3074861693097422,0.16846558280030074,0.7129806530420587,-0.6220575349177837,0.32634863910478557,0.10282886458101803,-0.2422400109043863,-0.46612714820216633,-0.46725652704508763,-0.5063648138248249,-0.5121175222447891,-0.4881251824209741,-0.2643676827484058,-0.21121508324207633,-0.32624448358942965,0.5789325132595102,-0.6151775256968365,-0.4562814551219083,-0.11806819774881568,-0.11806819774881568,-0.4662810237024524,-0.5796072555449235,1.0405375311259555,-0.9648776641871839,3,3,2,0,0.000132301,0.0,0,0.5789325132595102,-0.6151775256968365,-0.4562814551219083,-0.11806819774881568,-0.11806819774881568,-0.4662810237024524,-0.5796072555449235,1.0405375311259555,-0.9648776641871839
1174,-0.5727666199062439,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.49398182387235773,-0.4924501806029032,-0.4932720744340745,-0.49491195356094836,-0.5478135415526119,-0.33784134751032124,-0.3051439210681508,0.5558854598041086,0.49252269628950823,0.1886121817424998,0.3867704585287141,0.5009011671224193,-0.20661754564283072,-0.47504713323007786,-0.47209445725245125,-0.5160005830312602,-0.527473903141545,-0.5111548462275475,-0.26505588047886547,-0.216808778037961,-0.3292806670897908,0.941820838065554,4.290918079643107,-0.19369323756334578,0.19810048856585985,0.19810048856585985,-0.4662810237024524,10.415665303714025,0.5624711725739797,-0.9648776641871839,1,0,1,0,8.27e-05,0.0,0,0.941820838065554,4.290918079643107,-0.19369323756334578,0.19810048856585985,0.19810048856585985,-0.4662810237024524,10.415665303714025,0.5624711725739797,-0.9648776641871839
1175,-0.5005790762249611,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.4518174656414655,-0.44755787034188355,-0.4497087973688431,-0.45128362665405447,-0.4885304197615993,-0.31982805309371304,-0.30365339945986536,1.0819973953550384,0.7989339253917537,0.17784324308872948,0.6067248088975329,1.0346195867773342,-1.096410225576361,-0.43342404271658025,-0.4325200520681663,-0.4695774953794318,-0.4862870880733439,-0.4476942858807168,-0.2615836101115462,-0.20002769365030693,-0.3146475146524832,-0.0309865512527035,0.26923369625446625,0.37082964718667505,-0.023530824958857076,-0.023530824958857076,-0.4662810237024524,-0.06935973580121463,0.4191460905790412,1.9201319078745231,3,3,4,0,0.00014020299999999999,0.0,0,-0.0309865512527035,0.26923369625446625,0.37082964718667505,-0.023530824958857076,-0.023530824958857076,-0.4662810237024524,-0.06935973580121463,0.4191460905790412,1.9201319078745231
1176,-0.5749614973900034,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.3713101460824426,-0.3735757553606348,-0.3725211437201309,-0.3747260546287889,-0.3846464065763998,-0.33257932947394403,-0.029397423535342544,1.3749545462160047,1.098523036554844,-0.7291498327482792,1.0661470832287478,0.4265869436092156,-0.668271833567916,-0.3505986157003355,-0.37005563673258585,-0.3867119703926358,-0.3681097220417881,-0.3764946328086629,-0.24228279194365454,0.253061584816353,-0.2603248706846813,0.6737914490780847,4.079475417281324,5.111700246023606,6.164454641816008,6.164454641816008,5.8571712527840685,-0.09364485452995278,0.010683672349755553,1.803428246715038,1,0,10,1,0.000171715,1.7199999999999998e-05,0.1,0.6737914490780847,4.079475417281324,5.111700246023606,6.164454641816008,6.164454641816008,5.8571712527840685,-0.09364485452995278,0.010683672349755553,1.803428246715038
1183,-0.04927086569021616,-0.7416023967746412,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.29000737400357623,-0.29069248999812536,-0.29039956409755524,-0.29097956970673733,-0.27869636763178024,-0.2696435097913332,-0.2189065994459212,0.18606728704563205,2.7673913530911594,-0.06423266086256027,-1.134052414983999,0.8773244120613474,0.1658855969761409,-0.27450525285609945,-0.28401396658896766,-0.2799137865308539,-0.33422553375872904,-0.36251736231098697,-0.20221091500188917,0.05262085463048491,-0.25365778732821814,-0.5179240478273842,-0.866028937153956,-0.6268492911280652,-0.6703395855470036,-0.6703395855470036,-0.4662810237024524,-0.8451927097104212,-0.12138091560702495,-0.5000791795277048,3,3,35,0,0.000335191,0.0,0,-0.5179240478273842,-0.866028937153956,-0.6268492911280652,-0.6703395855470036,-0.6703395855470036,-0.4662810237024524,-0.8451927097104212,-0.12138091560702495,-0.5000791795277048
1184,-0.5657749582426329,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.4437178241049512,-0.4431820297664983,-0.44350915491848464,-0.444510713633671,-0.4741660394816076,-0.33522336328925234,-0.2725653773441974,0.9691145818043819,1.0805973725760822,0.09080866578926401,0.09005550764756903,0.8088700185506484,-0.7363813652084514,-0.42524037720748215,-0.4262736105346082,-0.4680934615103278,-0.46604837955452166,-0.4461464673356722,-0.2630851324325491,-0.21121508324207633,-0.317527193848702,-0.08534669376159848,-0.05766622867639543,-0.4179940323534801,-0.1182540423789929,-0.1182540423789929,-0.4662810237024524,0.6539109961400253,0.2823849711737129,1.0351575148644585,3,3,1,0,3.11e-05,0.0,0,-0.08534669376159848,-0.05766622867639543,-0.4179940323534801,-0.1182540423789929,-0.1182540423789929,-0.4662810237024524,0.6539109961400253,0.2823849711737129,1.0351575148644585
1192,-0.3532096092069783,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.46405561015284114,-0.4637108554576167,-0.46394744987261644,-0.4658626550022263,-0.51414587917721,-0.32219856616950676,-0.29854303966002954,1.656769470189704,0.10514188869505278,-1.0105529678041199,1.1117016844824374,1.5144069134815008,-1.2400948236033253,-0.44911816731757553,-0.4428627439320097,-0.48620494527903985,-0.4996404627661751,-0.470583238910468,-0.26249077984715213,-0.07230499581093984,-0.3008594854575441,0.13535505416678273,-0.15152018805297796,-0.34190498318512114,0.07360665521608273,0.07360665521608273,-0.4662810237024524,0.29046881036267114,0.12962583869903282,0.8116191371287764,3,3,204,0,0.008962699000000001,0.0,0,0.13535505416678273,-0.15152018805297796,-0.34190498318512114,0.07360665521608273,0.07360665521608273,-0.4662810237024524,0.29046881036267114,0.12962583869903282,0.8116191371287764
1194,-0.5465240951926823,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.42480970272110435,-0.4198029804732738,-0.42231564036195346,-0.42304729517405365,-0.4592515339994035,-0.2800893970813692,-0.29683958639341756,1.0859835173517298,0.570838940584517,1.3560324765781417,0.34688071062039205,0.7575705392533962,0.013027792920030423,-0.4022672082205024,-0.4106030714803771,-0.43966689725706953,-0.43900779580153854,-0.43681265247313017,-0.2622092444119641,-0.21028280077609554,-0.311407875556737,-0.22181646392633467,0.14853047438039674,-0.08891427260991314,0.10361707888835951,0.10361707888835951,-0.4662810237024524,0.5157118952378505,-0.014147140092002717,0.624137552830269,3,3,76,2,0.001985371,5.22e-05,0.026315789,-0.22181646392633467,0.14853047438039674,-0.08891427260991314,0.10361707888835951,0.10361707888835951,-0.4662810237024524,0.5157118952378505,-0.014147140092002717,0.624137552830269
1196,-0.5388940636194854,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.5078269974609847,-0.5075826516621861,-0.5077765010836399,-0.5098390079495092,-0.5719212504140107,-0.33784134751032124,-0.3051439210681508,0.06576640209619318,0.275760208502417,1.6466767166230019,-0.2676109706616906,0.317972066623584,0.21281185744493636,-0.48878475168108315,-0.483573484340809,-0.5316351933705523,-0.5517186240682166,-0.531886234012691,-0.2661194587895758,-0.21121508324207633,-0.32275443760705574,2.3302746180652947,0.4061096425788159,0.008747433496585334,0.7370002800962192,0.7370002800962192,-0.4662810237024524,0.9346672201968466,4.347679599263634,-0.9648776641871839,1,0,2,0,0.000328461,0.0,0,2.3302746180652947,0.4061096425788159,0.008747433496585334,0.7370002800962192,0.7370002800962192,-0.4662810237024524,0.9346672201968466,4.347679599263634,-0.9648776641871839
1200,-0.5447631214516663,1.776488549141742,0.0946724044552548,0.5663783495061476,0.5472046926529747,0.9136063422850893,3.563591253277505,-0.4568159172864279,-0.46124719021022664,-0.459145095258056,-0.46020451289246395,-0.497817348175245,-0.3310293786166943,-0.2932197482018672,0.7067141931834611,0.2903728217979612,1.1544122440876246,0.23931679646044018,0.6275448156529445,-0.36174967172499606,-0.4421020941883102,-0.4397939583855667,-0.4754613761421466,-0.49004272470570265,-0.4964271182534863,-0.2648681901887401,-0.21494421310599945,-0.324522936243864,0.07126690340834069,-0.9112204128592671,-0.8236314041119978,-0.5603749846634154,-0.5603749846634154,-0.4662810237024524,-0.5796072555449235,0.451124844310143,0.6829385789862235,3,3,9,1,0.00036393,4.04e-05,0.111111111,0.07126690340834069,-0.9112204128592671,-0.8236314041119978,-0.5603749846634154,-0.5603749846634154,-0.4662810237024524,-0.5796072555449235,0.451124844310143,0.6829385789862235
1205,-0.3323012929050535,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.4988405338584287,-0.4988618951797928,-0.4989243800297324,-0.5007495465977863,-0.5562895446681814,-0.337854372307441,-0.2966266547350911,0.7007149767037895,1.5011796805993751,-1.1029486694147073,1.4567933894219018,0.5536142487552241,0.14355387449999504,-0.48498744673405947,-0.48070883087062605,-0.5124995172133038,-0.5322727721717813,-0.5185187102145781,-0.2656815147792833,-0.216808778037961,-0.330642254535829,1.302286149894472,-0.9112204128592671,-0.8236314041119978,-0.38161946890080617,-0.38161946890080617,-0.4662810237024524,-0.5796072555449235,2.5547785811029744,1.094892639779575,3,3,6,0,0.0005594409999999999,0.0,0,1.302286149894472,-0.9112204128592671,-0.8236314041119978,-0.38161946890080617,-0.38161946890080617,-0.4662810237024524,-0.5796072555449235,2.5547785811029744,1.094892639779575
1206,-0.20109967692774194,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.3082382858097185,-0.31441686475489616,-0.3114378244501088,-0.3147649744045753,-0.30041612561542724,-0.3251291455214495,0.4279797785499641,-0.4903163226118771,-0.32774534056304644,-1.480574413632254,-2.384173591266849,-0.1084038404648903,-0.24618709985636744,-0.3099117028607578,-0.30925830001979593,-0.3179761199905476,-0.29775412912893395,-0.2757926201962125,-0.24497301943545144,-0.13663248596361377,-0.24135654902263118,-0.2409216885602261,1.8660392958516485,1.0256888749682087,0.05368044526307487,0.05368044526307487,2.3875477152149993,2.434567381193543,-0.21065719098353505,-0.07151779683907697,1,0,16,2,0.00019664200000000002,2.46e-05,0.125,-0.2409216885602261,1.8660392958516485,1.0256888749682087,0.05368044526307487,0.05368044526307487,2.3875477152149993,2.434567381193543,-0.21065719098353505,-0.07151779683907697
1209,-0.3799966792539802,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.28293429619199506,-0.28919779769322346,-0.2861734920367421,-0.2858788130522856,-0.24247775431871182,-0.3356662063913237,-0.09561916927488183,-0.6221886101655667,-0.8195522487196716,-0.5848755184469735,-0.46060838729581965,-0.1694993799690421,-0.6392198506287993,-0.28231023975552205,-0.3041277805031262,-0.25725614267016866,-0.2648714439478372,-0.2933814672989926,-0.24975912183364823,-0.165533242409018,-0.2714992780004435,-0.06721283366448409,-0.0796365167541276,0.03054207528536045,-0.03712467296709122,-0.03712467296709122,0.4909048672632276,-0.24417134482005629,-0.24076005705752496,-0.20389589394768445,1,3,37,2,0.00035643400000000004,1.93e-05,0.054054054,-0.06721283366448409,-0.0796365167541276,0.03054207528536045,-0.03712467296709122,-0.03712467296709122,0.4909048672632276,-0.24417134482005629,-0.24076005705752496,-0.20389589394768445
1210,0.19368450291045078,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.276559926674871,-0.3026036414347748,-0.28989696150501765,-0.28900289055546524,-0.24947860689205245,-0.3345200242447861,-0.14821328888152557,-2.1993198598523307,-1.5394358451482808,0.2797010201880684,-1.6414320928360295,-0.40664795309457136,0.586514760976358,-0.30882826128307517,-0.22195781540590734,-0.3234837668146164,-0.38204730687743066,-0.3789805231991892,-0.23424339118328474,-0.15621041774921018,-0.2763509114288556,-0.28742338724051786,-0.904863500669206,-0.8358012128366228,-0.822572240403736,-0.822572240403736,-0.4662810237024524,-0.5417474332095077,-0.30128108259144354,-0.5010709517906159,3,3,146,1,0.001275845,8.74e-06,0.006849315,-0.28742338724051786,-0.904863500669206,-0.8358012128366228,-0.822572240403736,-0.822572240403736,-0.4662810237024524,-0.5417474332095077,-0.30128108259144354,-0.5010709517906159
1212,-0.14011987742286985,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.4826251267478357,-0.48339440687975604,-0.4830884512240204,-0.4855641916323742,-0.5477198165181608,-0.3376329507564053,0.43010909513322904,0.1377575815194526,0.41741422075009454,-2.3005617444309223,0.22299511073335315,0.69921290820913,-0.4947797223923436,-0.46054163870945286,-0.4609216282784836,-0.5057795610313754,-0.5332742752737436,-0.5106858103048066,-0.2642738376033431,-0.21307964817403788,-0.3180906093436144,0.535193515559488,0.07846398863025694,0.40443564349785793,0.4034344208394305,0.4034344208394305,-0.4662810237024524,-0.5796072555449235,0.06007391551656094,1.614442057902403,3,3,1,0,6.07e-05,0.0,0,0.535193515559488,0.07846398863025694,0.40443564349785793,0.4034344208394305,0.4034344208394305,-0.4662810237024524,-0.5796072555449235,0.06007391551656094,1.614442057902403
1213,-0.18712893738366165,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.449834209021045,-0.4496401313459538,-0.4498008973203553,-0.4554028411164715,-0.5149201294618053,-0.3370077604946575,1.0329186198555305,-0.10446824651369209,0.3400391821661996,0.21129737214050284,-0.3054832382272492,-0.03612072307886972,-0.11536738077493393,-0.4292901345609561,-0.4417264087074953,-0.46332783162081104,-0.4604566539018986,-0.4613901348247483,-0.2627723152823402,-0.20375682351423008,-0.268510045791325,0.6891889463811792,-0.6012168251132811,-0.43895807776806867,0.1346672038950831,0.1346672038950831,-0.4662810237024524,-0.5796072555449235,0.19334218850786666,0.11831817819316447,3,3,5,0,0.00016416,0.0,0,0.6891889463811792,-0.6012168251132811,-0.43895807776806867,0.1346672038950831,0.1346672038950831,-0.4662810237024524,-0.5796072555449235,0.19334218850786666,0.11831817819316447
1215,-0.5231066426734041,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.5202317570271924,-0.5182361999181594,-0.5192889950226545,-0.5215903247195202,-0.5868398308977126,-0.3382581410181531,-0.31344825574288404,0.10572320266914276,0.271608250439403,-1.3997261530814984,0.8907850059584158,-0.5941397691662381,0.262094127209122,-0.5004711943296796,-0.49326295356062017,-0.5437373850636674,-0.5679930494751045,-0.5455820829567224,-0.26627586736468034,-0.21867334296992255,-0.3334749824408052,8.09069854020099,3.765274604902206,4.979278514424616,6.426604182964113,6.426604182964113,-0.4662810237024524,-0.5796072555449235,19.44834311305701,-0.9648776641871839,1,0,1,0,0.00042789900000000003,0.0,0,8.09069854020099,3.765274604902206,4.979278514424616,6.426604182964113,6.426604182964113,-0.4662810237024524,-0.5796072555449235,19.44834311305701,-0.9648776641871839
1216,-0.5149977467347027,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.4725422285909009,-0.4745551058352499,-0.47363899619887717,-0.47560194622623814,-0.519255931055539,-0.33798462027863846,-0.2757593522190948,0.8961663556370325,0.9761007702188386,-0.7870224086023793,1.2963172468677862,0.8176237941449321,-1.4682501276597935,-0.464896442720721,-0.4649770521935169,-0.4786175608496775,-0.4703464970337767,-0.48751543572141104,-0.26449280960848937,-0.21121508324207633,-0.31945219678965264,0.300875410194396,-0.7773252583580077,-0.6574852803273362,-0.36032716004403176,-0.36032716004403176,-0.4662810237024524,-0.5796072555449235,0.25195452130805024,1.1439621918982528,3,3,7,1,0.00035035,5.01e-05,0.142857143,0.300875410194396,-0.7773252583580077,-0.6574852803273362,-0.36032716004403176,-0.36032716004403176,-0.4662810237024524,-0.5796072555449235,0.25195452130805024,1.1439621918982528
1217,-0.4609186781316998,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.5047956783988785,-0.5054540036555499,-0.5052055967228588,-0.5072478453206752,-0.5658576481851801,-0.3380888186555964,-0.30642151101810977,0.5558854598041086,0.49252269628950823,0.1886121817424998,0.3867704585287141,0.5009011671224193,-0.20661754564283072,-0.49153017160123047,-0.48461455792973535,-0.5219889732213767,-0.5368629947224419,-0.526633031677994,-0.2655563879191998,-0.21960562543590337,-0.3301414407625736,4.627526670730433,-0.44913463285591365,0.13883437021293998,1.0669486652696039,1.0669486652696039,-0.4662810237024524,-1.3140037962440267,1.4822967883828904,-0.9648776641871839,1,3,8,1,0.000930233,0.000116279,0.125,4.627526670730433,-0.44913463285591365,0.13883437021293998,1.0669486652696039,1.0669486652696039,-0.4662810237024524,-1.3140037962440267,1.4822967883828904,-0.9648776641871839
1219,0.5889799724977275,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.23081065742549503,-0.2444961895538637,-0.23783154320162486,-0.2384276376079934,-0.18331688257263543,-0.3324881558941058,0.29702680867917103,-1.3816017889473227,-0.41353798577588613,0.8319790748165959,0.15523221110777768,-1.1558093288021019,0.238635144131827,-0.27627241970125177,-0.18200236367927025,-0.25208292601378524,-0.2852770696503198,-0.3007453312860232,-0.2277055127439179,-0.12171596650792127,-0.2439545204713938,-0.37105561123041175,0.39295225467746914,0.21973285027799638,0.04318635221154574,0.04318635221154574,1.6571906443817896,0.5056096237023967,-0.24210346961541554,-0.11022535213312584,0,3,39,1,0.000326087,8.36e-06,0.025641026,-0.37105561123041175,0.39295225467746914,0.21973285027799638,0.04318635221154574,0.04318635221154574,1.6571906443817896,0.5056096237023967,-0.24210346961541554,-0.11022535213312584
1224,-0.6453877483271075,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.4993135056269843,-0.5001194983604689,-0.4997980138555045,-0.501937729251302,-0.558465595468044,-0.3381148682498359,-0.28023091704395114,0.8727960040768042,0.4854625306513328,-0.8273309181688642,0.8423263028618294,0.8906779385449111,-0.336385502395244,-0.4818633482042367,-0.47738147802758696,-0.5195120997919569,-0.5451671246095463,-0.5249914059484012,-0.26561895134924157,-0.21867334296992255,-0.32683919994517047,1.3721777960114079,-0.15260015355083628,0.11771569674537521,0.5730516367265088,0.5730516367265088,-0.4662810237024524,-0.5796072555449235,2.359963673929034,3.2949961555084855,3,3,3,0,0.000277701,0.0,0,1.3721777960114079,-0.15260015355083628,0.11771569674537521,0.5730516367265088,0.5730516367265088,-0.4662810237024524,-0.5796072555449235,2.359963673929034,3.2949961555084855
1230,-0.27871816722507187,0.03319481735347666,1.9852277258249573,2.0164118091472134,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.1372321180809361,-0.13490947304757206,-0.1360663596351077,-0.13672790311806077,-0.04921673328072999,-0.32610600530543044,0.937738168583588,-0.4772283388111943,0.9235050531014526,1.25902703406485,-0.6320795672691261,0.36503988358057604,-0.5745865641084837,-0.1372973699503468,-0.1500761069521958,-0.12293017563078298,-0.12858356348912914,-0.08236220565790527,-0.23699618210512344,-0.11332542431409423,-0.1883485412096248,-0.33020450197191853,0.6636621039481907,0.9162275106991905,0.33773581959120413,0.33773581959120413,2.670708810184223,-0.17499432727553407,-0.2501197927570244,-0.21668692099866718,0,3,83,2,0.000514569,1.24e-05,0.024096386,-0.33020450197191853,0.6636621039481907,0.9162275106991905,0.33773581959120413,0.33773581959120413,2.670708810184223,-0.17499432727553407,-0.2501197927570244,-0.21668692099866718
1285,0.42955031352291917,0.8079920314815945,0.9049103993279844,1.1878212607808902,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,4.752694004714679,4.470232364243841,4.60917839070621,4.507293514485024,4.24536214530048,2.323710819924096,2.7563874623501636,0.38514157393770454,0.2964932667952538,0.6331345546815526,0.1929878182570541,0.37361483842699056,-0.2647947493104518,4.633821697254918,4.68803101487748,4.466245996661046,5.052567546625276,3.454919109284136,5.01495351618283,12.48553982095019,6.385129590946003,-0.41031806746096483,0.13404895851370796,0.21975707049112608,0.08408026390609132,0.08408026390609132,1.0750455348800907,-0.10083189263336238,-0.49202114332480446,-0.8897440185012994,2,2,4411,223,0.0019459879999999998,9.84e-05,0.05055543,-0.41031806746096483,0.13404895851370796,0.21975707049112608,0.08408026390609132,0.08408026390609132,1.0750455348800907,-0.10083189263336238,-0.49202114332480446,-0.8897440185012994
1286,-0.33456324823395134,0.8079920314815945,0.9049103993279844,1.1878212607808902,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.4000754290973228,-0.4032892075598057,-0.4017747197475653,-0.40409890864693515,-0.42451622123155974,-0.3356662063913237,-0.12372614817397888,-0.08628179811211144,-0.10666660095360524,0.21398606304625867,-0.021992764511972074,-0.01928621933720206,0.10748745712851768,-0.4061065885686011,-0.4139916639462942,-0.3867642251063366,-0.3416950777275315,-0.3770105723236778,-0.24369046911959477,-0.15807498268117176,-0.2686665500954673,-0.30944791685523126,-1.153757597286756,-1.124587874242467,-0.8920751148552497,-0.8920751148552497,-0.4662810237024524,-0.5796072555449235,0.08285795692122346,-0.08148659142181607,3,3,21,0,0.00042940400000000004,0.0,0,-0.30944791685523126,-1.153757597286756,-1.124587874242467,-0.8920751148552497,-0.8920751148552497,-0.4662810237024524,-0.5796072555449235,0.08285795692122346,-0.08148659142181607
1287,-0.566846882180315,0.8079920314815945,0.9049103993279844,1.1878212607808902,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.39000865497795234,-0.4035572213524088,-0.39698289084174915,-0.3993325832656697,-0.4382000762614071,-0.33336081730112876,0.237831807664406,-0.5979505673906659,4.834735762510997,-0.20547449771950946,1.7626101505221707,-0.02125104585427288,-0.14191920059546287,-0.35619464404331774,-0.3787108367660127,-0.41574468932482384,-0.4630021409527196,-0.49093939795741887,-0.2525431944705078,-0.15527813528322942,-0.2113703243489612,-0.3258593978158236,-0.648816572791255,-0.6941738919833778,-0.629606221840761,-0.629606221840761,-0.4662810237024524,-0.2093671772448341,-0.28453936408002967,-0.11443868170625487,3,3,15,1,0.000284209,1.89e-05,0.066666667,-0.3258593978158236,-0.648816572791255,-0.6941738919833778,-0.629606221840761,-0.629606221840761,-0.4662810237024524,-0.2093671772448341,-0.28453936408002967,-0.11443868170625487
1288,-0.5117727149137031,0.8079920314815945,0.9049103993279844,1.1878212607808902,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.47976579741974973,-0.48390981801937744,-0.4819516746796423,-0.48419383909834235,-0.5430050397851253,-0.3371510332629747,-0.16716420647258343,0.23688321243930488,1.4929764968098558,0.08943322646388878,-0.4933179630397512,0.9349702176134832,-0.44352725148901356,-0.45829060475193745,-0.4596083785878772,-0.5019022612747729,-0.5328987116105077,-0.5273365855621052,-0.2626159067072357,-0.2018922585822685,-0.2881669863916014,0.5016171699981801,0.15681256756124032,-0.5122273117095296,-0.4579215117193691,-0.4579215117193691,-0.4662810237024524,1.3341249110386977,0.5125022011433099,0.29107375905682614,3,3,53,3,0.0031489509999999997,0.000178243,0.056603774,0.5016171699981801,0.15681256756124032,-0.5122273117095296,-0.4579215117193691,-0.4579215117193691,-0.4662810237024524,1.3341249110386977,0.5125022011433099,0.29107375905682614
1292,-0.43672942123710073,0.8079920314815945,0.9049103993279844,1.1878212607808902,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,-0.4070356386459532,-0.41233982717155665,-0.40980320409223586,-0.41262554663646644,-0.44234435278474094,-0.3269005179297349,-0.164821958230992,0.4844138592470033,-1.249781886996182,-2.4728513364422353,-1.0655586388343956,-1.0527307516762907,-0.6327853882708353,-0.4102825721253003,-0.42479025078045174,-0.40650605594251493,-0.29908946659821706,-0.3863443871862198,-0.24847657151779157,-0.022894025113958393,-0.2551602286479845,-0.27890287906501976,-1.1154203259296938,-1.0770164064310854,-0.8654625626968825,-0.8654625626968825,-0.4662810237024524,-0.5796072555449235,-0.02238245830698187,-0.02015618221489992,3,3,39,0,0.000838295,0.0,0,-0.27890287906501976,-1.1154203259296938,-1.0770164064310854,-0.8654625626968825,-0.8654625626968825,-0.4662810237024524,-0.5796072555449235,-0.02238245830698187,-0.02015618221489992
1293,0.20260672317026615,0.8079920314815945,0.9049103993279844,1.1878212607808902,-0.8461322147704862,0.5415707699188548,-0.059348226780595224,0.617152478086024,0.5509790551149369,0.5834579329853414,0.5745584737873465,0.7243897010779035,-0.21045883167920915,1.2205114108411705,-1.104901574796825,-0.255735007509479,0.6916014920513132,-1.825602173785828,-1.8613378688861506,0.9617243873389765,0.5389805515290038,0.5674481411019391,0.6471161873503121,0.6940260468851854,0.4006509875805738,0.4152588577955396,2.1502564030872438,0.7335713632015844,-0.35687958092032734,0.4139663219016823,0.35066449542272926,1.8987607860021642,1.8987607860021642,1.094200334955952,0.3076911025673345,-0.4460758133111008,-0.7678390281571512,0,1,988,35,0.002095356,7.42e-05,0.035425101,-0.35687958092032734,0.4139663219016823,0.35066449542272926,1.8987607860021642,1.8987607860021642,1.094200334955952,0.3076911025673345,-0.4460758133111008,-0.7678390281571512
1297,0.06364547909890465,-0.1605044861785528,0.9049103993279844,1.1878212607808902,-0.8461322147704862,-0.9465715195460831,1.432450382655093,-0.39897361986375585,-0.40011427493973817,-0.39961431802780967,-0.3993108316381454,-0.4061909394956384,-0.3364737438127479,-0.28640593513541945,1.20842170330599,0.9671324418965961,-0.010022698736689548,0.6312650140464365,0.9853001059888937,-0.8581398285803059,-0.41208129552125883,-0.41343370293785003,-0.3768567313886569,-0.3477040963393055,-0.3534180654098154,-0.2568287894283703,-0.21307964817403788,-0.317527193848702,0.11540901867821568,-0.8854791394770073,-0.7916898987627244,-0.5219158950702555,-0.5219158950702555,-0.4662810237024524,-0.5796072555449235,-0.014663420789386237,-0.09665376844177437,3,3,33,0,0.0006747089999999999,0.0,0,0.11540901867821568,-0.8854791394770073,-0.7916898987627244,-0.5219158950702555,-0.5219158950702555,-0.4662810237024524,-0.5796072555449235,-0.014663420789386237,-0.09665376844177437
